time/days,B.S concentration/(g/L),nostoc concentration
16.3625,0.1413971747129,1.38260674325796
16.3631944444444,0.141383352631474,1.38268012391676
16.3638888888889,0.141369534306053,1.38275348996007
16.3645833333333,0.141355719745823,1.38282684139412
16.3652777777778,0.141341908959915,1.38290017822515
16.3659722222222,0.141328101957401,1.38297350045937
16.3666666666667,0.141314298747298,1.38304680810299
16.3673611111111,0.141300499338567,1.38312010116221
16.3680555555556,0.141286703740115,1.38319337964323
16.36875,0.14127291196079,1.38326664355223
16.3694444444444,0.14125912400939,1.38333989289539
16.3701388888889,0.141245339894654,1.38341312767886
16.3708333333333,0.141231559625269,1.38348634790881
16.3715277777778,0.141217783209868,1.38355955359138
16.3722222222222,0.141204010657029,1.38363274473272
16.3729166666667,0.141190241975276,1.38370592133896
16.3736111111111,0.141176477173083,1.38377908341621
16.3743055555556,0.141162716258867,1.38385223097059
16.375,0.141148959240995,1.38392536400821
16.3756944444444,0.14113520612778,1.38399848253516
16.3763888888889,0.141121456927485,1.38407158655753
16.3770833333333,0.141107711648319,1.3841446760814
16.3777777777778,0.141093970298441,1.38421775111284
16.3784722222222,0.141080232885957,1.38429081165791
16.3791666666667,0.141066499418923,1.38436385772267
16.3798611111111,0.141052769905345,1.38443688931316
16.3805555555556,0.141039044353178,1.38450990643542
16.38125,0.141025322770325,1.38458290909548
16.3819444444444,0.141011605164642,1.38465589729937
16.3826388888889,0.140997891543932,1.38472887105309
16.3833333333333,0.140984181915953,1.38480183036265
16.3840277777778,0.140970476288409,1.38487477523405
16.3847222222222,0.140956774668959,1.38494770567327
16.3854166666667,0.14094307706521,1.3850206216863
16.3861111111111,0.140929383484724,1.38509352327912
16.3868055555556,0.140915693935012,1.38516641045767
16.3875,0.140902008423539,1.38523928322793
16.3881944444444,0.140888326957721,1.38531214159585
16.3888888888889,0.140874649544928,1.38538498556736
16.3895833333333,0.140860976192481,1.38545781514839
16.3902777777778,0.140847306907656,1.38553063034488
16.3909722222222,0.140833641697682,1.38560343116275
16.3916666666667,0.140819980569741,1.38567621760789
16.3923611111111,0.140806323530968,1.38574898968623
16.3930555555556,0.140792670588455,1.38582174740364
16.39375,0.140779021749245,1.38589449076603
16.3944444444444,0.140765377020338,1.38596721977927
16.3951388888889,0.140751736408687,1.38603993444923
16.3958333333333,0.140738099921202,1.38611263478179
16.3965277777778,0.140724467564747,1.38618532078279
16.3972222222222,0.140710839346141,1.38625799245809
16.3979166666667,0.140697215272161,1.38633064981353
16.3986111111111,0.140683595349538,1.38640329285495
16.3993055555556,0.14066997958496,1.38647592158818
16.4,0.14065636798507,1.38654853601904
16.4006944444444,0.140642760556471,1.38662113615334
16.4013888888889,0.14062915730572,1.3866937219969
16.4020833333333,0.140615558239332,1.3867662935555
16.4027777777778,0.140601963363779,1.38683885083495
16.4034722222222,0.140588372685492,1.38691139384103
16.4041666666667,0.140574786210858,1.38698392257952
16.4048611111111,0.140561203946224,1.38705643705619
16.4055555555556,0.140547625897894,1.38712893727681
16.40625,0.14053405207213,1.38720142324713
16.4069444444444,0.140520482475154,1.3872738949729
16.4076388888889,0.140506917113146,1.38734635245987
16.4083333333333,0.140493355992246,1.38741879571379
16.4090277777778,0.140479799118552,1.38749122474036
16.4097222222222,0.140466246498124,1.38756363954533
16.4104166666667,0.140452698136978,1.38763604013441
16.4111111111111,0.140439154041095,1.3877084265133
16.4118055555556,0.140425614216411,1.38778079868771
16.4125,0.140412078668826,1.38785315666335
16.4131944444444,0.140398547404199,1.38792550044589
16.4138888888889,0.140385020428352,1.38799783004102
16.4145833333333,0.140371497747064,1.38807014545442
16.4152777777778,0.140357979366079,1.38814244669176
16.4159722222222,0.140344465291101,1.38821473375871
16.4166666666667,0.140330955527797,1.38828700666092
16.4173611111111,0.140317450081792,1.38835926540403
16.4180555555556,0.140303948958678,1.38843150999371
16.41875,0.140290452164006,1.38850374043558
16.4194444444444,0.140276959703291,1.38857595673527
16.4201388888889,0.140263471582009,1.38864815889842
