2.966667215029396287e-03,5.333336691061632551e-04,4.333332180976867676e-04,2.066665639479957350e-03,1.533333212137222290e-03,1.033333440621696242e-03,6.000002225240094744e-04,5.400002002716064453e-03,1.270000015695890022e-02,3.450000037749607895e-02,9.010000154376029968e-02,1.585666661461194449e-01,2.806666704515616284e-01,4.142999940862258645e-01,5.479333177208900452e-01,6.440166576455036429e-01,7.400999975701172406e-01,6.735333502292633057e-01,7.044666744768619537e-01,6.534666679799556732e-01,6.598666608333587646e-01,6.812666567663351325e-01,7.046999918917814520e-01,7.007999985168377188e-01,6.969000051418939856e-01,6.479666518668334430e-01
4.033332069714859469e-03,1.266666998465851290e-03,1.400000105301543729e-03,2.199999988079071045e-03,2.766666313012443312e-03,2.366666992505393752e-03,5.499999970197677612e-03,1.083333417773247459e-02,2.076666553815206123e-02,5.536666760842005874e-02,1.100999973714351654e-01,1.956000005205472403e-01,3.466333262622356415e-01,4.504499975591897964e-01,5.542666688561439514e-01,6.109999958425761379e-01,6.677333228290081024e-01,6.988999942938486365e-01,7.012333410481611518e-01,6.841666561861833307e-01,6.766666670640310022e-01,6.643999926745891571e-01,6.729999966919422150e-01,6.269833364834387357e-01,5.809666762749353675e-01,6.131000009675821039e-01
1.566667109727859497e-03,8.333337803681645228e-04,6.000014642874446080e-04,2.433333545923233032e-03,2.533332755168281325e-03,1.166666547457381742e-03,6.333333750565849074e-03,8.000000069538756864e-03,1.123333225647608902e-02,2.769999951124191284e-02,7.219999904433885285e-02,1.484999979535738812e-01,2.558666678766409741e-01,3.909000052760044364e-01,5.259333426753679541e-01,5.685666743665933609e-01,6.112000060578186567e-01,5.938333372275034217e-01,5.901333230237165717e-01,6.016999942560991022e-01,6.433666447798410681e-01,5.896333369115988043e-01,5.879666792849699286e-01,5.824166703969240189e-01,5.768666615088781091e-01,5.590666619439920160e-01
7.999998827775273158e-04,9.999995430310520961e-04,7.333333293596949742e-04,1.700000216563544997e-03,3.133334219455718994e-03,9.299999723831817167e-03,3.690000002582868172e-02,8.570000032583874328e-02,1.699666703740755902e-01,3.087666605909665241e-01,4.568999869128068103e-01,5.367000177502632141e-01,5.735333276291688653e-01,5.796000007539987564e-01,5.856666738788286475e-01,5.938333415736755105e-01,6.020000092685222626e-01,6.280333300431568677e-01,6.381999986867109564e-01,6.553666653732459491e-01,6.460999945799509314e-01,6.235999974111715582e-01,5.960999913513660431e-01,5.976499983419973905e-01,5.992000053326288489e-01,6.079333511491616937e-01
6.000000983476638794e-03,7.233334084351852877e-03,6.900000075499221341e-03,7.966666171948119657e-03,9.166667858759566800e-03,7.366665949424110182e-03,1.119999960064888000e-02,1.126666863759358955e-02,8.933331817388534546e-03,1.010000084837277962e-02,1.080000028014183044e-02,1.989999910195668770e-02,1.266666750113169121e-02,2.863333374261856079e-02,4.459999998410542343e-02,1.761166658252477646e-01,3.076333316663901196e-01,4.074666698773702356e-01,5.907666819790998725e-01,5.468333226939042779e-01,5.738333364327748987e-01,5.573333414892355231e-01,5.689666656156381341e-01,5.741333334396283572e-01,5.793000012636184692e-01,5.038333324094613763e-01
8.333350221315996564e-04,9.666668872038500226e-04,6.000002225240094744e-04,2.366666992505393752e-03,2.566667894522353666e-03,2.266666541496917264e-03,7.099999735752746122e-03,1.293333371480306221e-02,3.529999901851018501e-02,8.699999998013177582e-02,1.814666700859864368e-01,3.038999910155931738e-01,4.091666651268799915e-01,4.791666610787311820e-01,5.491666570305824280e-01,5.662999891986449930e-01,5.834333213667074469e-01,6.008333464463551099e-01,6.824666596949100494e-01,6.067999862134456635e-01,6.030666728814443323e-01,6.205666574339071540e-01,5.876333303749561310e-01,5.948833295454580838e-01,6.021333287159601477e-01,5.573333191374938433e-01
5.000010132789611816e-04,7.999998827775273158e-04,4.666671156883239746e-04,9.333329896132197545e-04,3.666666646798474871e-04,5.666663249333722674e-04,4.899999747673675077e-03,9.866667290528617629e-03,1.803333188096681999e-02,7.193333407243092392e-02,1.680000039438406534e-01,2.735666707158088684e-01,3.900333357354004993e-01,4.639500025659799576e-01,5.378666693965593604e-01,5.620000008493661880e-01,5.861333323021729047e-01,6.386000017325083045e-01,6.128999926149845123e-01,5.675333204368750994e-01,5.851666827996572229e-01,5.429666551450887946e-01,5.828333484629789618e-01,5.761666664232809598e-01,5.694999843835830688e-01,5.574999935925006866e-01
