0.04259999841451645,0.0430000014603138,0.04399999976158142
0.04340000078082085,0.043699998408555984,0.045099999755620956
0.04309999942779541,0.04340000078082085,0.044599998742341995
0.04450000077486038,0.04560000076889992,0.04610000178217888
0.04610000178217888,0.04769999906420708,0.047200001776218414
0.05380000174045563,0.054499998688697815,0.05389999970793724
0.0812000036239624,0.09059999883174896,0.08839999884366989
0.13330000638961792,0.14159999787807465,0.1387999951839447
0.2142000049352646,0.21780000627040863,0.2282000035047531
0.3506999909877777,0.3610999882221222,0.3637000024318695
0.49810001254081726,0.5080999732017517,0.5109999775886536
0.5827000141143799,0.5950000286102295,0.579800009727478
0.6083999872207642,0.6201000213623047,0.6366999745368958
0.2485000044107437,0.9975000023841858,0.7818999886512756
0.6252999901771545,0.6376000046730042,0.6406000256538391
0.6371999979019165,0.6238999962806702,0.6697999835014343
0.6428999900817871,0.6495000123977661,0.6600000262260437
0.6625000238418579,0.6715999841690063,0.6970999836921692
0.6606000065803528,0.7037000060081482,0.6959999799728394
0.6983000040054321,0.703499972820282,0.7099000215530396
0.6733999848365784,0.694100022315979,0.7185999751091003
0.6470999717712402,0.6919000148773193,0.6789000034332275
0.675000011920929,0.6700999736785889,0.5918999910354614
0.6736999750137329,0.6805999875068665,0.05770000070333481
0.6407999992370605,0.6277999877929688,0.6740000247955322
0.6488000154495239,0.6302000284194946,0.6915000081062317
