0.04280000180006027,0.0430000014603138,0.04390000179409981
0.04349999874830246,0.04410000145435333,0.04450000077486038
0.043299999088048935,0.043299999088048935,0.04410000145435333
0.04540000110864639,0.04540000110864639,0.04740000143647194
0.04670000076293945,0.04500000178813934,0.047600001096725464
0.04769999906420708,0.04560000076889992,0.04780000075697899
0.0551999993622303,0.05739999935030937,0.05820000171661377
0.06310000270605087,0.06539999693632126,0.06689999997615814
0.0820000022649765,0.0851999968290329,0.08900000154972076
0.13519999384880066,0.13830000162124634,0.13670000433921814
0.22300000488758087,0.2353000044822693,0.23260000348091125
0.34369999170303345,0.357699990272522,0.357699990272522
0.44179999828338623,0.4693000018596649,0.460999995470047
0.21729999780654907,1.0347000360488892,0.7195000052452087
0.592199981212616,0.6097999811172485,0.5920000076293945
0.6407999992370605,0.6290000081062317,0.6467000246047974
0.6327999830245972,0.6295999884605408,0.6342999935150146
0.6351000070571899,0.6636000275611877,0.6509000062942505
0.6657999753952026,0.6980000138282776,0.8292999863624573
0.6525999903678894,0.647599995136261,0.6657999753952026
0.6269000172615051,0.6571000218391418,0.6729999780654907
0.6523000001907349,0.6784999966621399,0.6779999732971191
0.6129999756813049,0.6504999995231628,0.6481000185012817
0.6694999933242798,0.6629999876022339,0.6485000252723694
0.6294000148773193,0.65829998254776,0.6636999845504761
0.6547999978065491,0.5066999793052673,0.6571999788284302
