0.04230000078678131,0.04280000180006027,0.04360000044107437
0.042899999767541885,0.04410000145435333,0.044599998742341995
0.04270000010728836,0.04360000044107437,0.04399999976158142
0.04450000077486038,0.043800000101327896,0.04560000076889992
0.04320000112056732,0.043699998408555984,0.04580000042915344
0.04450000077486038,0.04479999840259552,0.04670000076293945
0.05090000107884407,0.05609999969601631,0.05719999969005585
0.05820000171661377,0.06509999930858612,0.06289999932050705
0.061000000685453415,0.07069999724626541,0.07270000129938126
0.11879999935626984,0.1200999990105629,0.12610000371932983
0.2053000032901764,0.21950000524520874,0.2257000058889389
0.30660000443458557,0.33250001072883606,0.32899999618530273
0.4320000112056732,0.44179999828338623,0.4408999979496002
0.35530000925064087,0.8259999752044678,0.7350000143051147
0.5776000022888184,0.5927000045776367,0.5898000001907349
0.7537000179290771,0.6640999913215637,0.795799970626831
0.609000027179718,0.6384999752044678,0.6572999954223633
0.6171000003814697,0.6488000154495239,0.796999990940094
0.6675999760627747,0.677299976348877,0.6395000219345093
0.6248999834060669,0.6453999876976013,0.5778999924659729
0.616100013256073,0.642300009727478,0.6449000239372253
0.5123999714851379,0.6305999755859375,0.6330000162124634
0.6535000205039978,0.6363000273704529,0.6074000000953674
0.6197999715805054,0.6189000010490417,0.5867000222206116
0.6140999794006348,0.6187999844551086,0.6205999851226807
0.6218000054359436,0.6118999719619751,0.5855000019073486
